ACCDDATE,ACCDYEAR,ACCDNMBR,ACCDTIME,DAYNMBR,Weekend,Fishnet_ID
9/2/2013,2013,130901918,1829,MON,0,704
1/31/2013,2013,130110676,2321,THU,0,704
6/21/2010,2010,100604680,1625,MON,0,704
1/25/2013,2013,130108805,2220,FRI,1,704
10/24/2013,2013,131007909,1320,THU,0,704
2/15/2011,2011,110204031,1540,TUE,0,704
8/8/2011,2011,110801568,1850,MON,0,704
2/2/2013,2013,130200041,315,SAT,1,704
4/14/2010,2010,100401880,2217,WED,0,704
1/20/2012,2012,120109781,212,FRI,0,704
9/11/2010,2010,100900773,112,SAT,1,704
1/12/2013,2013,130105662,22,SAT,1,704
11/1/2012,2012,121101275,2322,THU,0,704
1/12/2014,2014,140107396,1812,SUN,1,704
12/8/2013,2013,131202659,138,SUN,1,704
1/27/2013,2013,130106330,242,SUN,1,704
4/29/2012,2012,120406557,410,SUN,1,704
2/19/2011,2011,110205836,109,SAT,1,704
1/20/2010,2010,100107371,212,WED,0,704
8/31/2014,2014,140809593,2328,SUN,1,704
12/27/2010,2010,101207792,143,MON,1,704
4/24/2011,2011,110403835,31,SUN,1,704
2/11/2010,2010,100201905,1923,THU,0,704
4/14/2014,2014,140403393,2340,MON,0,704
3/23/2011,2011,110309716,215,WED,0,704
5/10/2011,2011,110502266,2255,TUE,0,704
8/27/2011,2011,110806126,2146,SAT,1,704
11/29/2014,2014,141113586,409,SAT,1,704
8/4/2012,2012,120800577,253,SAT,1,704
7/27/2012,2012,120706226,958,FRI,0,704
8/24/2012,2012,120806539,2141,FRI,1,704
4/27/2010,2010,100403975,102,TUE,0,704
3/5/2011,2011,110302863,229,SAT,1,704
3/4/2012,2012,120300374,1840,SUN,1,704
4/4/2014,2014,140407529,1753,FRI,0,704
8/6/2010,2010,100801639,1500,FRI,0,704
7/20/2014,2014,140706652,1,SUN,1,704
7/4/2010,2010,100700830,1307,SUN,1,704
10/21/2012,2012,121005013,2125,SUN,1,704
1/13/2011,2011,110102296,2217,THU,0,704
2/4/2010,2010,100200450,620,THU,0,704
7/3/2010,2010,100701092,257,SAT,1,704
7/21/2014,2014,140709099,158,MON,1,704
11/23/2011,2011,111107345,6,WED,0,704
2/6/2012,2012,120200507,14,MON,1,704
10/30/2011,2011,111008480,2127,SUN,1,704
3/8/2012,2012,120301552,1535,THU,0,704
3/17/2011,2011,110303181,1620,THU,0,704
2/3/2013,2013,130202344,318,SUN,1,704
12/1/2013,2013,131200113,119,SUN,1,704
5/1/2013,2013,130407563,220,WED,0,704
1/30/2014,2014,140114644,137,THU,0,704
4/18/2013,2013,130409188,458,THU,0,704
1/17/2014,2014,140104478,136,FRI,0,704
2/18/2013,2013,130205668,20,MON,1,704
9/3/2012,2012,120900098,309,MON,1,704
2/2/2013,2013,130202343,443,SAT,1,704
9/1/2013,2013,130901937,237,SUN,1,704
1/19/2014,2014,140105580,211,SUN,1,704
5/21/2010,2010,100504938,1945,FRI,1,704
7/3/2013,2013,130701853,1757,WED,0,704
8/4/2011,2011,110800191,225,THU,0,704
2/27/2013,2013,130208670,35,WED,0,704
6/2/2014,2014,140600932,2150,MON,0,704
9/3/2010,2010,100905571,124,FRI,0,704
4/6/2013,2013,130405826,2101,SAT,1,704
3/2/2012,2012,120307260,1542,FRI,0,704
3/31/2014,2014,140309791,1714,MON,0,704
7/9/2014,2014,140702407,1534,WED,0,704
8/24/2011,2011,110806841,2215,WED,0,704
8/4/2012,2012,120808003,725,SAT,1,704
12/20/2013,2013,131207534,1902,FRI,1,704
9/12/2013,2013,130902821,1927,THU,0,705
6/18/2012,2012,120604421,2204,MON,0,705
1/15/2014,2014,140104226,2215,WED,0,705
1/12/2013,2013,130101752,220,SAT,1,705
12/22/2012,2012,121207053,48,SAT,1,705
12/26/2011,2011,111209642,2250,MON,0,705
12/10/2013,2013,131202657,212,TUE,0,705
11/4/2010,2010,101100478,1900,THU,0,705
12/2/2010,2010,101200431,2257,THU,0,705
3/11/2012,2012,120301818,557,SUN,1,705
1/9/2011,2011,110101028,2304,SUN,1,705
11/2/2011,2011,111101209,155,WED,0,705
5/31/2011,2011,110506536,2259,TUE,0,705
7/2/2012,2012,120708992,120,MON,1,705
1/27/2011,2011,110106832,1749,THU,0,705
6/22/2014,2014,140605767,52,SUN,1,705
11/16/2014,2014,141107061,412,SUN,1,705
1/13/2010,2010,100101883,156,WED,0,705
8/25/2010,2010,100803664,830,WED,0,705
5/30/2010,2010,100504310,2353,SUN,1,705
8/17/2012,2012,120803745,1856,FRI,1,705
10/13/2010,2010,101001750,257,WED,0,705
4/13/2013,2013,130401693,1541,SAT,1,705
1/23/2010,2010,100103370,1547,SAT,1,705
9/12/2010,2010,100909975,2221,SUN,1,705
12/15/2014,2014,141205795,2143,MON,0,705
11/18/2010,2010,101104054,2223,THU,0,705
6/26/2013,2013,130606853,2340,WED,0,705
7/23/2010,2010,100703329,155,FRI,0,705
8/3/2012,2012,120800977,55,FRI,0,705
2/5/2014,2014,140202973,2222,WED,0,705
7/13/2012,2012,120702378,1856,FRI,1,705
4/14/2012,2012,120403245,2115,SAT,1,705
9/5/2012,2012,120900413,1,WED,0,705
8/5/2011,2011,110800368,2346,FRI,1,705
1/26/2013,2013,130108027,125,SAT,1,705
9/22/2013,2013,130904454,1743,SUN,1,705
8/2/2013,2013,130800043,255,FRI,0,705
1/27/2012,2012,120109721,130,FRI,0,705
1/27/2013,2013,130106326,213,SUN,1,705
9/4/2012,2012,120900829,19,TUE,0,705
11/29/2013,2013,131109893,52,FRI,0,705
7/13/2013,2013,130703129,250,SAT,1,705
11/24/2010,2010,101106286,221,WED,0,705
12/13/2012,2012,121203837,123,THU,0,705
12/3/2011,2011,111201275,433,SAT,1,705
5/22/2012,2012,120505308,2301,TUE,0,705
2/8/2014,2014,140206901,840,SAT,1,705
2/7/2010,2010,100201225,350,SUN,1,705
4/25/2012,2012,120405108,1742,WED,0,705
5/21/2011,2011,110503106,218,SAT,1,705
6/7/2013,2013,130601194,2245,FRI,1,705
1/1/2013,2013,130100003,332,TUE,0,705
2/10/2013,2013,130202328,524,SUN,1,705
6/8/2011,2011,110601812,40,WED,0,705
10/20/2014,2014,141011926,1824,MON,0,705
9/20/2014,2014,140905299,221,SAT,1,705
4/28/2012,2012,120408575,600,SAT,1,705
10/24/2011,2011,111009616,214,MON,1,705
1/1/2014,2014,140111092,909,WED,0,705
11/16/2014,2014,141107034,2357,SUN,1,705
1/29/2012,2012,120107002,239,SUN,1,705
10/14/2011,2011,111006071,211,FRI,0,705
11/28/2014,2014,141110789,38,FRI,0,705
9/9/2010,2010,100900774,1300,THU,0,705
11/10/2012,2012,121104633,230,SAT,1,705
12/6/2011,2011,111201280,2202,TUE,0,705
9/12/2012,2012,120903613,2233,WED,0,705
9/7/2014,2014,140900746,236,SUN,1,705
4/28/2010,2010,100403968,1604,WED,0,705
8/18/2014,2014,140804736,728,MON,0,705
12/31/2013,2013,131213400,1554,TUE,0,705
7/11/2010,2010,100701738,230,SUN,1,705
4/14/2012,2012,120402616,1240,SAT,1,705
7/22/2011,2011,110705258,1950,FRI,1,705
7/8/2013,2013,130701206,2052,MON,0,705
7/27/2011,2011,110705245,1717,WED,0,705
4/13/2013,2013,130408884,1845,SAT,1,705
4/2/2012,2012,120400165,2000,MON,0,705
12/24/2013,2013,131210636,735,TUE,0,705
3/31/2013,2013,130307877,2108,SUN,1,705
10/6/2010,2010,101000785,2041,WED,0,705
11/6/2010,2010,101101088,1550,SAT,1,705
10/19/2014,2014,141007550,2200,SUN,1,705
10/3/2010,2010,101000784,229,SUN,1,705
5/8/2010,2010,100500541,2253,SAT,1,705
8/31/2012,2012,120808019,1950,FRI,1,705
10/20/2014,2014,141012499,2213,MON,0,705
2/25/2010,2010,100204784,2308,THU,0,705
4/10/2010,2010,100401181,1537,SAT,1,705
4/4/2014,2014,140400863,315,FRI,0,705
5/28/2011,2011,110506529,44,SAT,1,705
8/10/2012,2012,120802801,1000,FRI,0,705
3/23/2011,2011,110307089,1237,WED,0,705
12/13/2014,2014,141206988,156,SAT,1,705
5/9/2013,2013,130506299,2119,THU,0,705
9/15/2011,2011,110906761,233,THU,0,705
7/27/2011,2011,110707032,100,WED,0,705
2/24/2012,2012,120207731,53,FRI,0,705
1/20/2013,2013,130110823,313,SUN,1,705
10/11/2011,2011,111010674,1608,TUE,0,705
6/2/2011,2011,110605225,252,THU,0,705
12/29/2010,2010,101210743,2309,WED,0,705
11/23/2014,2014,141115904,329,SUN,1,705
12/4/2014,2014,141207008,2230,THU,0,705
7/27/2014,2014,140709056,230,SUN,1,705
10/27/2013,2013,131011089,123,SUN,1,705
2/14/2010,2010,100209483,1828,SUN,1,705
4/29/2011,2011,110406621,150,FRI,0,705
4/5/2014,2014,140405531,540,SAT,1,705
11/4/2011,2011,111105724,2135,FRI,1,705
12/20/2013,2013,131214494,148,FRI,0,705
2/28/2014,2014,140211761,1925,FRI,1,705
4/6/2014,2014,140405535,1757,SUN,1,705
4/4/2011,2011,110406618,1800,MON,0,705
8/9/2014,2014,140808705,2135,SAT,1,705
2/17/2012,2012,120205452,1925,FRI,1,705
4/6/2012,2012,120403667,2104,FRI,1,705
4/6/2012,2012,120403666,1859,FRI,1,705
9/24/2010,2010,100906468,1614,FRI,0,705
10/31/2013,2013,131011080,11,THU,0,705
8/17/2012,2012,120809642,1736,FRI,0,705
2/17/2013,2013,130206570,2202,SUN,1,705
2/20/2010,2010,100203780,2338,SAT,1,705
9/29/2012,2012,120906523,518,SAT,1,705
12/17/2010,2010,101205032,2325,FRI,1,705
8/13/2010,2010,100801658,147,FRI,0,705
8/17/2013,2013,130806389,205,SAT,1,705
7/12/2013,2013,130703402,2343,FRI,1,705
8/27/2012,2012,120806979,420,MON,1,705
3/4/2014,2014,140301092,1527,TUE,0,705
4/29/2012,2012,120406560,2034,SUN,1,705
4/20/2012,2012,120403675,208,FRI,0,705
9/3/2011,2011,110900284,1734,SAT,1,705
5/15/2011,2011,110501905,308,SUN,1,705
3/1/2014,2014,140300404,224,SAT,1,705
6/10/2011,2011,110601830,1759,FRI,0,705
12/25/2013,2013,131211746,16,WED,0,705
11/7/2012,2012,121102903,1813,WED,0,705
5/2/2011,2011,110500147,1845,MON,0,705
6/28/2014,2014,140610137,411,SAT,1,705
3/29/2013,2013,130308205,2033,FRI,1,705
2/14/2012,2012,120202280,155,TUE,0,705
7/22/2011,2011,110704281,157,FRI,0,705
1/8/2010,2010,100104264,2053,FRI,1,705
12/22/2014,2014,141207024,1643,MON,0,705
7/7/2011,2011,110700893,120,THU,0,705
4/19/2010,2010,100402319,141,MON,1,705
9/26/2012,2012,120905628,152,WED,0,705
5/31/2012,2012,120508488,2155,THU,0,705
9/29/2011,2011,110905553,115,THU,0,705
11/17/2012,2012,121105415,1900,SAT,1,705
7/5/2012,2012,120700775,229,THU,0,705
4/9/2010,2010,100402317,202,FRI,0,705
12/26/2013,2013,131210753,53,THU,0,705
8/16/2014,2014,140806198,249,SAT,1,705
9/24/2012,2012,120908438,122,MON,1,705
10/31/2012,2012,121008337,120,WED,0,705
8/26/2013,2013,130806729,1620,MON,0,705
8/12/2011,2011,110801578,205,FRI,0,705
9/2/2012,2012,120901208,2349,SUN,1,705
5/5/2010,2010,100501131,2222,WED,0,705
3/6/2013,2013,130300531,208,WED,0,705
2/3/2013,2013,130201330,2050,SUN,1,705
4/22/2011,2011,110403841,5,FRI,0,705
3/23/2012,2012,120304739,1936,FRI,1,705
7/3/2011,2011,110700895,2358,SUN,1,705
3/5/2011,2011,110301715,227,SAT,1,705
2/25/2012,2012,120205485,1315,SAT,1,705
12/18/2011,2011,111205106,216,SUN,1,705
2/11/2013,2013,130205664,218,MON,1,705
9/8/2012,2012,120900830,0,SAT,1,705
2/11/2012,2012,120201728,57,SAT,1,705
3/20/2011,2011,110304391,1508,SUN,1,705
5/17/2011,2011,110502524,18,TUE,0,705
9/28/2014,2014,140909302,318,SUN,1,705
8/14/2012,2012,120803388,1912,TUE,0,705
11/29/2012,2012,121108658,112,THU,0,705
7/17/2011,2011,110704287,145,SUN,1,705
3/3/2013,2013,130302215,1941,SUN,1,705
5/6/2014,2014,140500708,25,TUE,0,705
10/1/2011,2011,111000331,15,SAT,1,705
10/10/2012,2012,121003777,305,WED,0,705
4/4/2010,2010,100400833,44,SUN,1,705
12/10/2010,2010,101203070,134,FRI,0,705
5/7/2011,2011,110502267,2206,SAT,1,705
11/12/2011,2011,111103202,122,SAT,1,705
5/28/2010,2010,100504931,1615,FRI,0,705
3/23/2013,2013,130305627,235,SAT,1,705
1/15/2012,2012,120103731,2240,SUN,1,705
4/2/2010,2010,100401046,2348,FRI,1,705
9/9/2012,2012,120902572,112,SUN,1,705
5/22/2010,2010,100503359,226,SAT,1,705
4/11/2010,2010,100401261,2200,SUN,1,705
12/3/2010,2010,101200442,1857,FRI,1,705
12/9/2014,2014,141204056,134,TUE,0,705
4/15/2010,2010,100402314,1123,THU,0,705
3/1/2011,2011,110300043,1630,TUE,0,705
3/1/2011,2011,110300044,1630,TUE,0,705
11/9/2010,2010,101101445,24,TUE,0,705
7/19/2011,2011,110709549,1950,TUE,0,705
5/2/2010,2010,100500050,1557,SUN,1,705
11/8/2014,2014,141103825,1525,SAT,1,705
8/2/2012,2012,120800154,1238,THU,0,705
11/20/2011,2011,111107344,314,SUN,1,705
1/7/2010,2010,100101497,1950,THU,0,705
11/5/2011,2011,111101229,2133,SAT,1,705
9/25/2011,2011,110904470,32,SUN,1,705
7/14/2013,2013,130703876,325,SUN,1,705
6/7/2010,2010,100604653,2303,MON,0,705
4/2/2010,2010,100400834,247,FRI,0,705
12/21/2014,2014,141207027,2228,SUN,1,705
5/1/2013,2013,130501126,1125,WED,0,705
4/21/2011,2011,110403837,2036,THU,0,705
11/1/2013,2013,131100490,1616,FRI,0,705
5/31/2014,2014,140507598,2350,SAT,1,705
8/19/2011,2011,110803532,420,FRI,0,705
10/30/2010,2010,101006660,1200,SAT,1,705
5/9/2014,2014,140505618,2053,FRI,1,705
1/28/2012,2012,120108158,2050,SAT,1,705
5/10/2012,2012,120502068,2119,THU,0,705
6/16/2010,2010,100604663,2049,WED,0,705
2/19/2010,2010,100203435,2113,FRI,1,705
11/13/2010,2010,101102481,1353,SAT,1,705
7/13/2014,2014,140706657,44,SUN,1,705
5/14/2010,2010,100502531,1815,FRI,1,705
2/6/2011,2011,110203281,2209,SUN,1,705
4/25/2010,2010,100406318,45,SUN,1,705
8/1/2012,2012,120800151,1042,WED,0,705
11/25/2014,2014,141114618,1717,TUE,0,705
5/20/2014,2014,140504581,53,TUE,0,705
6/6/2012,2012,120601628,45,WED,0,705
8/22/2013,2013,130807636,514,THU,0,705
7/30/2011,2011,110706533,2200,SAT,1,705
11/20/2010,2010,101104593,237,SAT,1,705
3/7/2013,2013,130302212,503,THU,0,705
1/29/2012,2012,120108157,1627,SUN,1,705
7/27/2012,2012,120707898,2312,FRI,1,705
5/13/2010,2010,100501555,2325,THU,0,705
4/28/2010,2010,100403977,1723,WED,0,705
2/5/2011,2011,110201659,323,SAT,1,705
3/31/2011,2011,110306371,108,THU,0,705
7/25/2013,2013,130708736,1954,THU,0,705
6/24/2014,2014,140607405,2314,TUE,0,705
12/9/2012,2012,121201274,226,SUN,1,705
1/12/2012,2012,120102095,1902,THU,0,705
10/27/2011,2011,111005755,25,THU,0,705
10/24/2011,2011,111006474,151,MON,1,705
2/17/2012,2012,120204287,238,FRI,0,705
1/24/2012,2012,120106450,1545,TUE,0,705
2/5/2010,2010,100201882,1810,FRI,1,705
9/7/2013,2013,130901938,2134,SAT,1,705
5/28/2010,2010,100504359,21,FRI,0,705
8/16/2014,2014,140806191,245,SAT,1,705
6/23/2013,2013,130610090,1621,SUN,1,705
5/2/2010,2010,100500049,151,SUN,1,705
7/29/2010,2010,100705306,2335,THU,0,705
7/21/2012,2012,120705817,113,SAT,1,705
2/2/2010,2010,100200280,144,TUE,0,705
7/19/2010,2010,100705300,19,MON,1,705
8/18/2012,2012,120805129,202,SAT,1,705
12/8/2011,2011,111203063,2131,THU,0,705
8/4/2012,2012,120800306,20,SAT,1,705
12/24/2014,2014,141208221,343,WED,0,705
3/6/2011,2011,110300735,123,SUN,1,705
6/27/2010,2010,100607528,2130,SUN,1,705
11/22/2014,2014,141110112,1544,SAT,1,705
4/16/2011,2011,110402230,1657,SAT,1,705
9/19/2010,2010,100903605,440,SUN,1,705
8/25/2013,2013,130808548,521,SUN,1,705
5/25/2014,2014,140505086,0,SUN,1,705
4/24/2011,2011,110404830,240,SUN,1,705
10/24/2010,2010,101003948,2314,SUN,1,705
3/25/2010,2010,100306006,1705,THU,0,705
10/19/2011,2011,111004701,2011,WED,0,705
7/31/2011,2011,110706718,2028,SUN,1,705
12/3/2010,2010,101200443,1824,FRI,1,705
9/5/2010,2010,100900806,1953,SUN,1,705
2/9/2010,2010,100201895,149,TUE,0,705
8/29/2014,2014,140808955,1953,FRI,1,705
3/5/2010,2010,100301064,322,FRI,0,705
11/18/2012,2012,121105416,1904,SUN,1,705
4/20/2010,2010,100402313,1720,TUE,0,705
2/13/2011,2011,110203283,1912,SUN,1,705
5/21/2010,2010,100503363,155,FRI,0,705
11/2/2012,2012,121101866,214,FRI,0,705
11/20/2014,2014,141110106,2145,THU,0,705
7/24/2010,2010,100704589,233,SAT,1,705
6/4/2010,2010,100600398,1845,FRI,1,705
1/18/2012,2012,120104996,1636,WED,0,705
11/9/2014,2014,141107620,34,SUN,1,705
6/9/2014,2014,140604444,252,MON,1,705
8/20/2014,2014,140807847,318,WED,0,705
9/3/2010,2010,100900807,1500,FRI,0,705
2/13/2011,2011,110202484,605,SUN,1,705
11/19/2011,2011,111107354,2048,SAT,1,705
4/12/2011,2011,110401587,1921,TUE,0,705
4/27/2013,2013,130407988,2205,SAT,1,705
3/7/2010,2010,100300430,57,SUN,1,705
11/17/2010,2010,101104591,2104,WED,0,705
10/3/2010,2010,101002291,720,SUN,1,705
1/23/2010,2010,100104231,2223,SAT,1,705
3/25/2010,2010,100303520,207,THU,0,705
8/6/2011,2011,110800639,2150,SAT,1,705
5/19/2011,2011,110502855,158,THU,0,705
3/13/2011,2011,110302073,34,SUN,1,705
10/13/2013,2013,131006235,1344,SUN,1,705
5/18/2014,2014,140504590,1938,SUN,1,705
3/5/2011,2011,110300436,234,SAT,1,705
10/8/2012,2012,121001456,1838,MON,0,705
12/4/2010,2010,101200444,1719,SAT,1,705
1/27/2013,2013,130107600,341,SUN,1,705
2/7/2014,2014,140203413,229,FRI,0,705
2/21/2014,2014,140208602,1535,FRI,0,705
2/23/2014,2014,140210211,210,SUN,1,705
4/23/2013,2013,130405503,410,TUE,0,705
3/21/2014,2014,140305001,122,FRI,0,705
2/3/2013,2013,130200629,2336,SUN,1,705
3/31/2014,2014,140307473,115,MON,1,705
2/5/2013,2013,130211830,2222,TUE,0,705
10/2/2013,2013,131000282,0,WED,0,705
1/29/2014,2014,140111882,2059,WED,0,705
1/12/2014,2014,140104476,253,SUN,1,705
5/2/2013,2013,130500178,118,THU,0,705
11/30/2013,2013,131112265,122,SAT,1,705
2/7/2014,2014,140209111,206,FRI,0,705
2/3/2013,2013,130201791,1720,SUN,1,705
12/21/2012,2012,121207323,2307,FRI,1,705
2/11/2013,2013,130205665,218,MON,1,705
12/25/2013,2013,131213818,1926,WED,0,705
1/12/2014,2014,140103071,1651,SUN,1,705
1/18/2013,2013,130109784,213,FRI,0,705
1/1/2014,2014,140100039,715,WED,0,705
6/13/2013,2013,130604633,2247,THU,0,705
3/8/2013,2013,130302208,1921,FRI,1,705
7/4/2013,2013,130706936,2336,THU,0,705
2/2/2013,2013,130200625,209,SAT,1,705
1/17/2014,2014,140104477,2351,FRI,1,705
1/4/2014,2014,140107442,2344,SAT,1,705
9/2/2013,2013,130900195,39,MON,1,705
1/9/2014,2014,140103478,750,THU,0,705
2/2/2014,2014,140203396,1931,SUN,1,705
11/30/2012,2012,121109441,1625,FRI,0,705
8/21/2013,2013,130804699,217,WED,0,705
12/22/2013,2013,131215003,1918,SUN,1,705
12/30/2013,2013,131215331,2006,MON,0,705
5/4/2013,2013,130501428,2352,SAT,1,705
1/8/2014,2014,140102307,205,WED,0,705
3/31/2014,2014,140308568,1852,MON,0,705
9/28/2014,2014,140908107,142,SUN,1,705
12/20/2014,2014,141205799,28,SAT,1,705
11/17/2013,2013,131104701,326,SUN,1,705
2/2/2013,2013,130201790,127,SAT,1,705
2/15/2013,2013,130205667,0,FRI,0,705
3/11/2010,2010,100306005,1200,THU,0,705
6/13/2010,2010,100604640,511,SUN,1,705
6/22/2011,2011,110606400,2,WED,0,705
1/16/2012,2012,120103012,438,MON,1,705
2/1/2014,2014,140203165,2105,SAT,1,705
7/27/2010,2010,100709938,127,TUE,0,705
9/21/2013,2013,130905772,224,SAT,1,705
3/1/2012,2012,120301669,2021,THU,0,705
9/28/2010,2010,100909285,243,TUE,0,705
10/28/2012,2012,121007161,215,SUN,1,705
3/17/2012,2012,120305488,232,SAT,1,705
5/19/2013,2013,130504497,1903,SUN,1,705
6/11/2010,2010,100609071,2307,FRI,1,705
11/20/2011,2011,111109622,2003,SUN,1,705
7/29/2010,2010,100709889,1650,THU,0,705
7/18/2010,2010,100710198,250,SUN,1,705
5/7/2012,2012,120503231,1818,MON,0,705
10/12/2013,2013,131004107,256,SAT,1,705
3/17/2013,2013,130303571,2058,SUN,1,705
1/15/2013,2013,130102885,220,TUE,0,705
11/14/2011,2011,111108262,150,MON,1,705
10/10/2014,2014,141004163,419,FRI,0,705
7/14/2013,2013,130703257,253,SUN,1,705
6/8/2011,2011,110604318,331,WED,0,705
12/23/2014,2014,141207280,1845,TUE,0,705
10/18/2014,2014,141005312,1757,SAT,1,705
11/11/2012,2012,121103117,337,SUN,1,705
10/23/2011,2011,111005075,2017,SUN,1,705
12/26/2014,2014,141208611,2022,FRI,1,705
4/7/2011,2011,110407884,2016,THU,0,705
5/7/2011,2011,110503334,2355,SAT,1,705
8/30/2012,2012,120807617,1545,THU,0,705
5/27/2010,2010,100509927,1449,THU,0,705
2/21/2010,2010,100210102,229,SUN,1,705
8/15/2010,2010,100808769,2327,SUN,1,705
1/26/2014,2014,140113589,400,SUN,1,705
3/17/2014,2014,140307170,2017,MON,0,705
4/27/2014,2014,140408051,456,SUN,1,705
4/15/2013,2013,130402760,0,MON,1,705
4/14/2012,2012,120405421,146,SAT,1,705
6/10/2011,2011,110604310,2252,FRI,1,705
6/1/2011,2011,110601328,204,WED,0,705
12/15/2011,2011,111206994,200,THU,0,705
6/21/2013,2013,130609109,2320,FRI,1,705
6/26/2011,2011,110608235,417,SUN,1,705
9/25/2010,2010,100909284,2116,SAT,1,705
1/10/2011,2011,110103850,38,MON,1,705
9/11/2010,2010,100909283,2336,SAT,1,705
1/18/2014,2014,140113590,315,SAT,1,705
12/12/2010,2010,101213854,247,SUN,1,705
1/27/2013,2013,130109210,2156,SUN,1,705
5/9/2010,2010,100508729,43,SUN,1,705
6/7/2013,2013,130602415,1937,FRI,1,706
3/30/2013,2013,130308134,440,SAT,1,706
5/31/2013,2013,130508346,1723,FRI,0,706
11/16/2013,2013,131105950,245,SAT,1,706
10/9/2013,2013,131004953,1722,WED,0,706
1/1/2014,2014,140100122,819,WED,0,706
2/5/2012,2012,120200685,2142,SUN,1,706
5/23/2011,2011,110509427,2237,MON,0,706
6/29/2014,2014,140609534,2354,SUN,1,706
1/16/2010,2010,100102492,1140,SAT,1,706
10/13/2012,2012,121002922,2240,SAT,1,706
5/14/2012,2012,120502381,40,MON,1,706
9/15/2013,2013,130908856,230,SUN,1,706
6/23/2012,2012,120605854,245,SAT,1,706
3/30/2014,2014,140308257,138,SUN,1,706
6/25/2010,2010,100605075,1758,FRI,0,706
5/21/2010,2010,100505992,2058,FRI,1,706
1/15/2012,2012,120110378,45,SUN,1,706
12/12/2012,2012,121203341,2125,WED,0,706
2/19/2010,2010,100204018,200,FRI,0,706
12/14/2011,2011,111205922,2312,WED,0,706
1/7/2011,2011,110101408,30,FRI,0,706
12/8/2013,2013,131215762,228,SUN,1,706
12/8/2013,2013,131215618,228,SUN,1,706
1/9/2011,2011,110102069,236,SUN,1,706
12/28/2014,2014,141210826,1910,SUN,1,706
1/7/2012,2012,120105598,25,SAT,1,706
3/4/2014,2014,140300949,203,TUE,0,706
1/19/2011,2011,110108514,2357,WED,0,706
6/2/2011,2011,110600378,1530,THU,0,706
10/7/2011,2011,111003171,2122,FRI,1,706
2/6/2014,2014,140201531,2100,THU,0,706
2/24/2013,2013,130208559,2212,SUN,1,706
1/8/2011,2011,110101385,1920,SAT,1,706
1/8/2011,2011,110101383,1920,SAT,1,706
11/6/2011,2011,111101575,109,SUN,1,706
6/28/2012,2012,120607377,2055,THU,0,706
5/6/2012,2012,120501606,335,SUN,1,706
6/26/2014,2014,140609349,0,THU,0,706
10/7/2012,2012,121001362,1215,SUN,1,706
4/14/2011,2011,110402143,209,THU,0,706
5/20/2012,2012,120503925,35,SUN,1,706
11/14/2013,2013,131106429,2105,THU,0,706
2/24/2011,2011,110206870,211,THU,0,706
3/30/2012,2012,120306564,2150,FRI,1,706
4/7/2012,2012,120401433,1040,SAT,1,706
7/26/2013,2013,130707193,1050,FRI,0,706
12/13/2011,2011,111205936,0,TUE,0,706
12/6/2014,2014,141201600,52,SAT,1,706
1/22/2012,2012,120109396,100,SUN,1,706
3/16/2013,2013,130303726,130,SAT,1,706
2/25/2012,2012,120205892,2300,SAT,1,706
2/23/2013,2013,130208055,235,SAT,1,706
12/15/2014,2014,141204810,2110,MON,0,706
10/1/2011,2011,111008427,205,SAT,1,706
6/6/2014,2014,140601000,36,FRI,0,706
12/28/2014,2014,141211013,150,SUN,1,706
2/28/2011,2011,110207919,2000,MON,0,706
3/16/2012,2012,120303625,2010,FRI,1,706
3/2/2013,2013,130300305,805,SAT,1,706
2/5/2012,2012,120206677,238,SUN,1,706
5/8/2010,2010,100500737,2217,SAT,1,706
7/21/2012,2012,120704866,2210,SAT,1,706
3/17/2013,2013,130304861,244,SUN,1,706
